,index,age,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,emi_active,account_type_saving,gender_M,Income_LOW,Income_MEDIUM,pred_cc_cons
4547,19547,60.0,24.0,1,539.0,1,5.0,2481.0,18672.34,35512.33,671.0,2624.0,53657.27,26.0,36.0,10.0,2.0,31.0,1,345000.0,1,1,1.0,1,48422.7,1752254.0,694.0,2921.0,29862.81,155577.91,23.0,4.0,59118.0,36871.0,77530.31,9.0,27.0,21380.0,37176.89,298.0,47,21.0,18218.0,869.22,1,1,0,1,220149.41666666666
4548,19548,60.0,8.0,1,723.0,1,6.0,2051.0,8506.0,3127.55,2086.64,883.35,1994.32,8.0,85.0,4.0,62.0,14.0,54,427000.0,1,1,1.0,1,36368.7,48087.25,3570.0,12415.0,34220.47,92936.0,89.0,3.0,54532.0,23463.56,18787.0,1.0,4.0,35718.51,38847.13,53386.0,11,18.0,27040.0,5868.0,0,0,0,1,172200.58333333334
4549,19549,34.0,8.4,3,371.0,1,8.0,15563.75,31971.03,2697.92,6351.0,26047.175,812.59,5.0,36.0,46.0,1.0,15.0,55,453000.0,1,1,1.0,1,213557.15,86000.0,51520.0,7478.0,19365.42,10265.0,4.0,3.0,24888.0,70537.31,11160.0,5.0,14.0,81500.0,53723.21,29854.0,13,58.0,34789.0,1054.26,0,1,0,1,99161.0
4550,19550,55.0,7.0,5,656.0,1,6.0,4852.69,1039.48,9064.6,4336.0,4983.17,7820.0,26.0,29.0,10.0,35.0,51.0,8,197000.0,1,1,1.0,1,13732.93,138732.3,24619.0,4314.0,2148.3,569.5,91.0,19.0,24992.0,30374.76,256477.0,1.0,5.0,16818.0,130330.39,250312.0,3,3.0,2016.0,4472.8,0,1,0,1,169213.2125
4551,19551,27.0,4.2,6,535.0,1,15.0,17236.24,2312.0,15596.5,232.88,8563.7,7597.0,7.0,2.0,13.0,4.0,1.0,3,453000.0,1,1,1.0,1,26360.0,150410.0,48950.0,1992.0,35490.51,78733.0,5.0,26.0,19421.0,77243.5,6166.0,43.0,82.0,48461.0,124159.5,500683.9624000012,6,50.0,538.0,8014.03,0,1,0,0,178077.37916666665
4552,19552,37.0,1.7000000000000002,6,428.0,1,2.0,5360.0,1447.0,2594.5,1662.76,4620.5,9252.24,12.0,36.0,35.0,8.0,6.0,17,300000.0,1,1,1.0,1,370776.0,15036.0,3975.0,1522.0,17772.44,86548.36,10.0,29.0,18139.0,30065.22,64841.0,1.0,38.0,18105.0,70119.63,148216.5,5,24.0,15343.0,54.38,0,1,0,1,165320.87916666668
4553,19553,62.0,29.400000000000002,9,623.0,1,14.0,13807.92,1059.4,8385.5,14548.0,3395.79,3962.0,16.0,10.0,50.0,1.0,21.0,1,156000.0,1,1,1.0,1,766011.5,158000.0,56305.0,-4679.0,86633.25,52306.0,7.0,17.0,31911.0,75740.04,48148.0,6.0,77.0,24878.0,8697.32,170799.29,7,50.0,22583.0,8878.73,0,1,1,0,139966.41666666666
4554,19554,34.0,11.200000000000001,9,554.0,0,3.0,590.5,13743.0,16564.7,5407.0,3978.015,1106.94,44.0,30.0,44.0,42.0,51.0,79,232000.0,1,1,1.0,1,130319.0,142608.5,45000.0,14509.0,17862.75,25049.0,49.0,2.0,35117.0,24359.0,28317.0,7.0,27.0,24527.0,11864.09,18038.0,7,3.0,61186.0,2823.26,0,1,0,1,151086.75
4555,19555,66.0,32.2,1,867.0,0,5.0,23332.51,208.55,12497.14,5173.0,3027.81,3074.0,4.0,56.0,87.0,5.0,3.0,98,400000.0,1,1,1.0,1,46451.38,25404.0,925.0,12299.0,62600.05,160897.0,11.0,3.0,20339.0,63905.25,54911.0,4.0,25.0,4100.0,243787.74,19744.29,2,1.0,31900.0,1227.78,1,1,1,0,175572.41666666666
4556,19556,30.0,2.0,9,256.0,1,13.0,654.5,2185.02,5658.57,2465.92,13463.1,3065.0,2.0,36.0,60.0,20.0,4.0,1,156000.0,1,1,1.0,1,3101.3,40000.0,28912.0,1992.0,31023.25,18225.14,42.0,1.0,43424.0,58217.8,58318.0,1.0,25.0,4598.0,1557.5,44984.0,3,13.0,30219.0,15617.44,0,1,0,1,160096.25
4557,19557,32.0,12.0,1,446.0,1,15.0,8247.82,11063.0,63957.84,70242.82630000074,10829.0,2216.0,63.0,30.0,13.0,3.0,7.0,17,402000.0,1,1,1.0,1,48675.31,234459.4,12611.0,2921.0,11675.35,62786.0,17.0,2.0,27590.0,53560.98,43629.0,3.0,8.0,22682.0,2941.83,507.0,41,65.0,26460.0,13210.0,0,0,0,1,183855.50833333333
4558,19558,60.0,32.0,9,245.0,1,12.0,2588.35,2797.0,58931.2,1790.0,11597.0,448.0,24.0,16.0,61.0,7.0,27.0,2,75000.0,1,1,1.0,1,48422.7,25404.0,1727.0,10455.0,138510.29,37467.0,18.0,1.0,90572.0,34881.5,137144.72,3.0,29.0,156312.0,46394.0,127099.0,12,73.0,9817.0,3836.95,0,1,0,1,164777.0
4559,19559,47.0,8.1,10,805.0,1,5.0,7900.14,12880.0,99010.28,576.0,6271.0,2738.0,7.0,23.0,6.0,1.0,44.0,1,255000.0,1,1,1.0,1,825.0,16000.0,96558.0,-6885.0,88034.39,175513.0,42.0,3.0,45750.0,27729.41,61985.0,2.0,11.0,19946.0,25552.89,57189.93,2,100.0,26932.0,2718.74,0,1,1,0,173758.08333333334
4560,19560,28.0,2.4000000000000004,7,923.0,1,17.0,1627.755,2270.01,26807.0,3617.0,12022.42,2900.0,5.0,10.0,2.0,6.0,31.0,53,125000.0,1,1,1.0,1,59703.93,372815.4,90525.0,1444.0,62519.85,25972.0,62.0,1.0,38866.0,24432.0,84249.5,6.0,27.0,15446.0,2044.0,166801.37,94,10.0,28642.0,3480.56,0,1,0,1,162269.25
4561,19561,60.0,4.0,9,535.0,1,12.0,5552.0,3069.0,13384.22,2133.79,4171.56,2946.0,531.0,2.0,19.0,25.0,4.0,13,75000.0,1,1,1.0,1,48675.31,64491.0,59414.0,0.0,167670.0,18580.0,22.0,3.0,163840.54,4486.0,10235.0,2.0,12.0,57000.0,171451.81,21319.0,12,0.0,125976.0,82694.06,0,1,0,1,214708.62916666665
4562,19562,47.0,10.8,10,623.0,1,19.0,31686.7,14227.05,10004.04,4904.0,2287.0,2150.0,19.0,9.0,27.0,10.0,9.0,8,581000.0,1,1,1.0,1,9751.5,278360.16,25639.0,167.0,48108.0,51512.0,3.0,3.0,132160.0,119052.51,6282.0,1.0,2.0,12997.0,276561.19,45495.0,3,15.0,18078.0,9887.32,1,1,0,1,162940.25
4563,19563,42.0,15.4,10,574.0,0,2.0,29039.59,5366.0,4738.46,6521.05,5636.5,4844.0,60.0,36.0,59.0,48.0,18.0,2,212500.0,1,1,1.0,1,6100.0,50034.93,3975.0,2819.0,128228.19,34529.0,103.0,26.0,49934.0,36780.08,71102.0,0.0,13.0,16153.0,127378.67,176402.82,2,83.0,40787.0,4703.03,0,1,0,1,191781.33333333334
4564,19564,37.0,11.9,7,805.0,1,17.0,13202.38,2895.1,3078.06,14865.0,7053.0,739.0,6.0,2.0,2.0,30.0,1.0,47,213000.0,1,1,1.0,1,57395.5,15395.48,230000.0,-4612.00977,5698.25,29607.0,15.0,3.0,111963.0,37355.96,57749.0,43.0,67.0,15593.25,200688.25,21306.0,2,79.0,171.0,75571.53,0,1,1,0,181823.91666666666
4565,19565,33.0,1.3,3,927.0,1,8.0,2747.25,2254.8,7767.0,8929.9,2906.0,1961.0,1.0,56.0,67.0,44.0,51.0,1,47000.0,1,1,1.0,1,1234298.9,330001.0,15477.0,-4664.0,56644.57,69613.0,11.0,0.0,507.0,18008.05,26141.0,6.0,12.0,36310.0,18618.96,40259.5,7,104.0,21100.0,929.8,0,1,0,1,216728.0458333333
4566,19566,31.0,9.9,4,928.0,1,13.0,6209.05,8168.26,24747.18,808.0,8856.0,4343.0,6.0,4.0,50.0,30.0,51.0,10,345000.0,1,1,1.0,1,39851.93,15300.0,14754.0,-6301.0,75810.13,451322.0,37.0,4.0,41483.0,261760.81,26256.0,30.0,8.0,31962.0,67724.0,164426.88,3,50.0,52846.0,37763.15,0,1,0,1,157375.58333333334
4567,19567,34.0,8.4,5,858.0,0,20.0,8398.285,901.73,37309.89,2572.0,5268.0,6539.0,531.0,1.0,67.0,4.0,1.0,80,581000.0,1,1,1.0,1,5809950.0,52985.43,30000.0,1014.0,22545.35,56934.0,42.0,36.0,47964.0,187661.8,160768.3,42.0,12.0,16902.0,32085.83,15891.0,3,0.0,16878.0,22356.14,0,0,0,1,214762.12916666665
4568,19568,222.0,121.80000000000001,9,818.0,1,19.0,590.5,659.0,2003.95,1403.0,2578.23,16846.0,4.0,31.0,71.0,47.0,21.0,9,193730.0,1,1,1.0,1,873.7,241529.77,49975.0,1500.0,8370.85,528718.6100000005,5.0,14.0,28301.0,31458.28,36800.0,9.0,20.0,113882.0,11057.0,15520.0,7,18.0,152212.0,426.51,0,1,0,0,81876.16583333333
4569,19569,53.0,26.400000000000002,6,249.0,1,11.0,9031.53,5072.42,16844.43,4574.0,565.52,37001.45,2.0,1.0,11.0,1.0,1.0,64,190000.0,1,1,1.0,1,1417886.15,72796.1,711.0,553.0,3255.25,37254.0,16.0,29.0,13410.0,37432.91,21506.0,70.0,8.0,7103.0,1060.6000000000001,17029.0,19,57.0,14715.0,1674.09,0,1,1,0,150564.5
4570,19570,30.0,10.0,10,296.0,1,9.0,5922.11,2602.0,5608.5,12666.76,872.0,1910.73,59.0,18.0,5.0,44.0,55.0,70,197000.0,1,1,1.0,1,127004.3,121927.8,15756.0,3897.0,1646.95,26633.0,10.0,7.0,148401.0,36369.8,80056.04,5.0,108.0,93600.0,19894.66,71132.76,93,24.0,28617.0,7202.59,0,1,1,0,95402.08333333333
4571,19571,33.0,2.6,7,244.0,0,11.0,40358.0,19073.0,108387.17,1049.5,4870.5,1778.0,52.0,10.0,29.0,52.0,3.0,2,340000.0,1,1,1.0,1,306.4,96096.0,4458.0,-5942.0,31728.25,107751.0,55.0,35.0,400012.7400000003,11109.64,15879.0,5.0,108.0,23269.0,161623.0,39291.0,2,12.0,132162.0,2218.19,0,0,0,1,175604.08333333334
4572,19572,63.0,4.3,9,505.0,1,19.0,10313.0,703.0,10652.98,3580.16,9279.53,9388.0,100.0,8.0,74.0,18.0,8.0,1,47000.0,1,1,1.0,1,153410.0,145000.0,2841.0,8723.0,60244.17,78835.37,91.0,9.0,15265.0,125168.15,14570.0,3.0,5.0,21060.0,38864.35,80807.0,2,18.0,33014.0,3072.74,0,1,0,1,148465.87916666668
4573,19573,33.0,13.0,8,743.0,1,4.0,69936.3,2275.0,7008.65,15598.0,6544.5,13343.34,10.0,66.0,48.0,4.0,7.0,98,104000.0,1,1,1.0,1,13659.0,100934.0,12016.0,-5439.0,49802.4,7826.5,11.0,1.0,16860.0,79676.11,88078.79,42.0,84.0,101655.0,33891.51,58934.63,5,10.0,66758.0,27955.06,1,1,0,1,134976.75
4574,19574,53.0,26.400000000000002,2,801.0,1,16.0,1656.0,461.0,2919.8,11733.7,375.0,15856.0,1.0,36.0,18.0,8.0,17.0,80,287000.0,1,1,1.0,1,204585.76,1423567.1,8943.86,7478.0,86882.12,168945.0,7.0,31.0,33159.0,22166.69,72541.0,70.0,42.0,29198.0,43217.8,65015.0,13,64.0,42289.0,2966.28,0,0,0,1,190705.91666666666
4575,19575,66.0,13.8,2,249.0,1,8.0,93722.86,1988.0,3471.5,8195.11,15470.0,722.74,6.0,6.0,135.0,2.0,3.0,80,467000.0,1,1,1.0,1,1865892.0,26001.0,4367.0,-12179.0,20815.25,11456.75,1.0,2.0,29107.0,37357.37,32659.5,3.0,42.0,27760.0,42341.92,50269.0,2,124.0,140329.0,6291.0,0,1,1,0,195619.83333333334
4576,19576,42.0,6.6000000000000005,10,629.0,1,17.0,2691.68,1093.01,1347.0,17692.0,2628.125,14433.0,124.0,99.0,49.0,57.0,1.0,44,100000.0,1,1,1.0,1,31845.5,95199.02,2214.0,-6885.0,91967.46,31154.0,91.0,43.0,23770.0,60039.44,27943.0,3.0,81.0,16604.0,165555.47,32461.0,2,58.0,170616.84,4297.86,0,0,0,1,183561.59166666667
4577,19577,33.0,7.800000000000001,2,858.0,1,15.0,8203.44,2522.0,36844.5,11209.0,1661.3,294.2,7.0,3.0,86.0,1.0,31.0,8,272000.0,1,1,1.0,1,270.0,132324.01,678.0,4314.0,61959.37,49410.0,91.0,3.0,24193.0,32569.0,93033.16,3.0,13.0,22524.0,15325.25,19310.0,117,52.0,2600.0,21789.16,0,1,0,1,149756.08333333334
4578,19578,60.0,32.0,10,686.0,1,14.0,10313.0,14874.05,4461.69,26607.0,944.0,1401.0,44.0,36.0,35.0,15.0,2.0,79,378000.0,1,1,1.0,1,51291.45,119445.0,300500.0,6885.0,125369.14,358658.0,11.0,1.0,21309.0,73093.98,211025.0,11.0,8.0,43361.0,29847.32,3413.0,21,24.0,21133.25,4274.64,0,1,1,0,191363.33333333334
4579,19579,30.0,3.0,3,249.0,1,16.0,14941.0,4850.0,4568.13,65235.0,9812.725,1758.42,1.0,17.0,4.0,1.0,12.0,64,330000.0,1,1,1.0,1,102.95,97000.0,49975.0,-6335.0,49927.07,35747.0,103.0,13.0,293262.0,22591.49,18471.0,47.0,44.0,46800.0,144779.34,29246.0,8,8.0,32683.53,8110.79,1,1,0,1,202124.9625
4580,19580,35.0,6.0,3,355.0,1,19.0,11096.33,1925.0,988.56,13838.52,14194.0,1064.1,12.0,99.0,49.0,1.0,2.0,81,164000.0,1,1,1.0,1,9255.43,506383.85,5981.0,19765.0,39551.04,55004.0,46.0,2.0,31018.0,24260.28,3629.0,4.0,8.0,86644.0,32436.92,29563.0,62,11.0,12103.0,3376.38,0,1,0,1,125745.0
4581,19581,66.0,9.200000000000001,1,713.0,0,9.0,10502.17,33395.0,43678.27,70242.82630000074,21007.655,2185.0,12.0,10.0,50.0,47.0,4.0,22,302000.0,1,1,1.0,1,52209.5,241529.77,25000.0,-4324.0,4123.64,112561.0,67.0,23.0,25626.0,11253.0,62322.0,31.0,9.0,160060.0,148425.58,120126.24,42,72.0,27820.0,5547.18,0,1,0,1,162705.91666666666
4582,19582,60.0,16.0,1,268.0,1,16.0,16154.42,1027.43,4348.26,5312.0,869.3,196.0,67.0,77.0,4.0,53.0,15.0,10,461000.0,1,1,1.0,1,55458.53,180000.0,13873.0,1079.0,502.0,245240.91,11.0,1.0,78750.0,8566.79,27943.0,0.0,171.0,16967.0,10277.68,17168.78,8,83.0,112956.0,860.57,0,1,0,1,171547.2125
4583,19583,35.0,6.0,9,914.0,1,14.0,4129.595,8287.0,950.4,1524.6,1935.875,3326.0,66.0,27.0,89.0,4.0,2.0,64,481000.0,1,1,1.0,1,137260.8,29479.0,678.0,19765.0,95656.59,78165.88,77.0,5.0,32621.0,13569.0,1764.0,6.0,5.0,98790.0,49544.35,213892.93,94,107.0,810.0,7430.66,0,1,0,0,173647.50833333333
4584,19584,118.0,49.0,9,268.0,0,14.0,53552.13,21104.39,1245.76,5906.6,4667.0,23865.0,9.0,6.0,20.0,1.0,62.0,2,345000.0,1,1,1.0,1,6940.0,191000.0,3570.0,1411.0,96641.86,74536.39,4.0,1.0,1089.0,29266.57,55013.11,6.0,20.0,40018.0,82689.96,84095.0,21,80.0,108780.0,35300.07,0,1,0,1,137452.9625
4585,19585,37.0,11.9,10,372.0,1,2.0,2626.81,5336.89,30642.79,3240.0,7632.0,6414.0,10.0,5.0,67.0,44.0,1.0,47,599000.0,1,1,1.0,1,1482778.95,31730.49,13533.0,10210.0,7183.29,91119.0,42.0,2.0,42554.0,44107.0,14003.0,11.0,82.0,41231.0,15353.05,52830.0,2,63.0,181.0,3375.8,0,1,0,1,148415.58333333334
4586,19586,37.0,3.4000000000000004,8,486.0,1,9.0,1271.87,4137.8,24520.0,1490.0,4506.88,492.0,17.0,10.0,49.0,8.0,9.0,81,44000.0,1,1,1.0,1,10008.0,15395.48,3000.0,4314.0,62747.15,53709.0,5.0,33.0,61439.0,2627.0,533828.5,2.0,12.0,42075.0,24224.76,9007.0,2,12.0,23443.0,4809.16,0,1,0,1,187397.5458333333
4587,19587,47.0,8.1,8,956.0,0,9.0,74549.58,736.0,5795.35,1423.5,832.45,3176.0,4.0,7.0,6.0,1.0,6.0,30,447000.0,1,1,1.0,1,39853.9,16000.0,25000.0,10455.0,42383.26,528718.6100000005,36.0,26.0,5596.35,50030.52,109102.0,2.0,11.0,79654.0,78401.07,47734.0,12,25.0,37295.0,7962.67,1,1,1,0,141837.66666666666
4588,19588,27.0,3.5,7,966.0,0,12.0,5303.26,7236.0,4787.0,402.0,4038.325,1017.0,6.0,9.0,49.0,5.0,1.0,13,296000.0,1,1,1.0,1,39853.9,1194405.5,49975.0,5773.0,54094.0,25395.08,11.0,36.0,507.0,26077.54,40023.0,3.0,13.0,101396.0,4953.7,69003.0,5,50.0,24339.0,4303.03,0,1,0,1,167665.37916666668
4589,19589,55.0,17.5,3,511.0,1,17.0,8085.47,3612.68,48937.9,4337.6,8702.745,4328.0,1.0,9.0,2.0,52.0,2.0,11,188000.0,1,1,1.0,1,360978.37,470000.0,90525.0,5340.0,38430.73,121641.0,18.0,4.0,33909.0,22295.62,1673.79,5.0,171.0,20302.0,38883.5,54941.18,13,52.0,11903.0,470.72,0,1,0,1,189715.4625
4590,19590,35.0,3.0,1,523.0,1,13.0,22296.0,12764.0,1412.0,173.0,1906.55,18067.0,17.0,9.0,6.0,45.0,31.0,56,48000.0,1,1,1.0,1,116.0,15000.0,2644.0,12965.0,663.79,41147.14,18.0,30.0,10355.0,42903.65,29182.0,6.0,50.0,38211.0,32656.53,11263.0,62,35.0,57936.0,20440.74,0,1,0,1,184015.4625
4591,19591,42.0,6.6000000000000005,2,574.0,0,6.0,19220.84,5485.52,5514.33,3516.03,872.0,346.0,3.0,4.0,84.0,3.0,15.0,3,49999.0,1,1,1.0,1,8043.25,13299.0,2644.0,2351.0,185656.56,459.0,52.0,0.0,54276.0,80362.72,92125.42,43.0,63.0,35557.0,118084.54,44530.0,117,49.0,93783.0,1920.57,0,1,0,1,169035.62916666668
4592,19592,32.0,4.800000000000001,6,809.0,0,15.0,58565.92,916.93,3073.0,6872.0,28301.0,6949.0,4.0,15.0,4.0,1.0,1.0,79,447000.0,1,1,1.0,1,199690.5,64491.0,851.0,5773.0,27377.67,194067.0,79.0,35.0,20880.0,3830.32,21354.0,11.0,63.0,24192.0,62291.24,95145.0,5,104.0,10998.0,1494.18,1,1,0,1,140685.58333333334
4593,19593,30.0,3.0,1,314.0,0,18.0,17655.0,49690.0,10331.12,2401.0,9146.1,26624.0,7.0,36.0,44.0,7.0,5.0,31,125000.0,1,1,1.0,1,8531560.0,290000.0,4458.0,5340.0,5239.09,528718.6100000005,7.0,11.0,56190.0,14858.0,22935.0,70.0,8.0,16389.0,153625.75,346966.47,117,12.0,259850.0,4607.37,1,1,0,0,160224.37916666668
4594,19594,58.0,3.8000000000000003,3,244.0,0,19.0,6269.7,5621.0,2147.93,159.0,19844.195,3111.0,12.0,39.0,3.0,3.0,25.0,3,324000.0,1,1,1.0,1,4110.0,159308.0,130000.0,14509.0,44752.09,74731.16,46.0,26.0,10151.0,37704.48,29182.0,1.0,23.0,109619.0,11149.54,74496.0,2,96.0,4137.0,3291.24,0,1,0,1,166222.62916666668
4595,19595,46.0,2.6,1,331.0,0,15.0,1066.0,13098.21,6406.5,13594.0,12399.0,6738.0,1.0,14.0,4.0,50.0,55.0,56,329000.0,1,1,1.0,1,48675.31,52000.0,5540.0,-4679.0,59894.09,48736.0,91.0,19.0,46472.05,170925.17,29452.0,6.0,28.0,17212.0,4434.11,151886.96,6,18.0,20479.0,2227.14,0,1,1,0,199313.0458333333
4596,19596,30.0,3.0,9,314.0,0,7.0,5320.01,4239.0,30692.495,29654.84,4804.9,3795.0,25.0,18.0,2.0,8.0,2.0,37,249000.0,1,1,1.0,1,28.5,446457.0,28985.0,6916.0,192953.77,31050.0,91.0,2.0,113136.09,22351.0,219522.0,0.0,82.0,37683.0,122234.45,31198.0,117,3.0,18032.0,19363.91,1,1,0,0,152672.79583333334
4597,19597,37.0,15.3,9,908.0,0,13.0,8983.44,6838.59,6252.93,15678.0,4426.0,3531.0,2.0,43.0,5.0,1.0,1.0,13,524000.0,1,1,1.0,1,197067.2,64491.0,33774.0,26601.0,58011.0,40009.0,55.0,4.0,66300.0,6602.0,56955.0,43.0,5.0,23428.0,19219.0,49951.0,4,13.0,73305.48,5794.47,0,0,0,1,168315.16666666666
4598,19598,66.0,36.800000000000004,5,710.0,0,7.0,5242.85,13139.0,5003.48,37338.0,9257.0,5441.0,25.0,19.0,2.0,24.0,1.0,17,232000.0,1,1,1.0,1,5215.0,39833.19,6100.0,7478.0,74375.51,111203.0,8.0,3.0,20213.0,17108.84,43627.0,0.0,108.0,22236.0,107744.7,20143.0,12,42.0,86695.0,6398.23,1,1,1,0,159029.16666666666
4599,19599,42.0,19.8,5,700.0,1,15.0,10107.1,3236.16,61306.5,3524.57,2476.52,310.0,26.0,8.0,50.0,5.0,2.0,55,670000.0,1,1,1.0,1,34443.0,13299.0,2214.0,5350.0,65506.56,91179.0,12.0,30.0,24038.0,23830.75,104363.0,0.0,6.0,27820.0,48513.5,12817.49,12,1.0,27503.0,6451.36,0,0,1,0,199729.5
4600,19600,30.0,9.0,3,505.0,1,19.0,43463.26,17337.38,3471.5,1977.0,3000.955,3068.42,19.0,7.0,44.0,50.0,25.0,54,125000.0,1,1,1.0,1,1892440.0,172678.56,15756.0,2337.0,21410.5,116364.0,63.0,9.0,61134.0,20689.1,130017.0,1.0,28.0,76924.0,109072.22,32980.5,12,50.0,43511.0,878.64,0,1,1,0,155238.66666666666
4601,19601,64.0,44.0,6,911.0,1,7.0,1499.5,11026.6,10037.67,12016.02,25210.0,3575.0,8.0,1.0,2.0,4.0,25.0,3,47000.0,1,1,1.0,1,9118.35,158000.0,12000.0,20513.0,50662.0,14981.0,4.0,13.0,24262.0,4610.0,62366.0,1.0,4.0,21643.0,144510.27,121725.0,1,11.0,33200.0,2896.24,0,0,1,0,164393.75
4602,19602,38.0,7.2,9,424.0,1,19.0,856.8,16513.08,26676.32,1412.0,8764.0,4041.0,124.0,10.0,5.0,1.0,55.0,1,34000.0,1,1,1.0,1,2974.75,234459.4,15756.0,9415.0,17409.79,45089.0,55.0,19.0,28395.0,451535.4951000006,22966.0,0.0,82.0,27217.0,58939.74,54981.0,3,96.0,28786.0,22377.39,0,1,0,1,104065.16666666667
4603,19603,30.0,5.0,2,883.0,1,9.0,16237.0,4475.99,12141.71,19091.01,100206.33260000002,15292.85,17.0,22.0,18.0,1.0,5.0,80,330000.0,1,1,1.0,1,13849.4,31000.0,51520.0,5340.0,172694.14,333730.0,40.0,6.0,29427.0,37507.75,72013.92,1.0,75.0,78089.0,95378.96,101350.33,9,52.0,84324.0,117314.1,0,1,0,1,132189.7125
4604,19604,46.0,2.6,3,454.0,1,14.0,1652.0,4880.45,581.59,16311.0,2996.31,2339.42,26.0,1.0,2.0,1.0,2.0,68,378000.0,1,1,1.0,1,13829.75,138475.4,2644.0,0.0,26500.2,216770.95,4.0,3.0,25450.0,37147.5,22297.0,7.0,81.0,22790.0,18608.63,62369.58,9,11.0,59790.0,5825.15,1,1,0,1,128160.08333333333
4605,19605,66.0,13.8,3,430.0,1,17.0,3443.24,3682.0,20448.0,195.0,316.97,17501.0,63.0,8.0,27.0,2.0,1.0,34,167000.0,1,1,1.0,1,96382.9,86000.0,908.0,2008.0,26363.0,18645.0,55.0,26.0,29711.41,39087.26,25339.0,2.0,24.0,74989.0,43761.27,139366.94,5,107.0,887.0,3013.6,0,1,1,0,123102.83333333333
4606,19606,58.0,15.200000000000001,10,964.0,1,19.0,5411.38,5453.0,3599.62,10463.0,4963.75,1127.0,4.0,99.0,60.0,62.0,11.0,1,595000.0,1,1,1.0,1,126303.7,29479.0,768.0,5464.0,39816.51,74242.68,16.0,26.0,155000.0,41362.47,97964.0,7.0,8.0,50835.0,102739.95,7839.0,11,27.0,74666.0,31.5376,1,1,0,1,204313.75
4607,19607,66.0,46.0,9,299.0,1,10.0,51051.65,408.0,15175.68,2483.0,10066.0,5959.0,9.0,85.0,52.0,52.0,7.0,55,17000.0,1,1,1.0,1,48675.31,6574.31,11379.0,553.0,2358.04,63548.0,46.0,1.0,46476.0,19873.0,191043.0,9.0,44.0,1275.0,4927.06,31573.0,1,6.0,22909.0,1801.68,0,1,0,1,156729.49916666668
4608,19608,46.0,20.8,9,535.0,0,7.0,15369.27,11206.2,3614.31,3307.0,385.0,13421.77,12.0,71.0,4.0,2.0,1.0,79,232000.0,1,1,1.0,1,871.5,232524.0,583.0,20513.0,52037.63,131235.49,20.0,35.0,49385.0,19897.75,27530.36,4.0,108.0,63197.0,36003.14,41408.0,7,18.0,41000.0,564.87,0,1,1,0,159232.33333333334
4609,19609,58.0,3.8000000000000003,7,628.0,1,10.0,14511.67,4080.77,8802.35,5670.0,5313.0,2264.0,4.0,22.0,47.0,30.0,25.0,1,48000.0,1,1,1.0,1,70310.6,86000.0,298472.0,5340.0,17905.5,239841.0,40.0,28.0,25563.0,22345.16,31662.0,0.0,105.0,14294.0,28634.0,12210.0,117,12.0,60227.0,90595.09,0,1,0,1,167838.29583333334
4610,19610,33.0,6.5,5,750.0,1,10.0,120894.0,18773.0,11509.95,686.0,16571.0,6656.0,29.0,85.0,4.0,41.0,62.0,1,519000.0,1,1,1.0,1,20177.4,105000.0,33330.0,2921.0,88054.75,36631.0,11.0,17.0,35267.0,52338.17,102115.0,2.0,40.0,108966.0,42878.49,15318.0,10,38.0,36518.0,2847.27,1,1,0,0,155787.08333333334
4611,19611,42.0,4.4,8,860.0,1,5.0,20660.26,232.6,7975.99,1036.0,8382.0,546.0,16.0,1.0,44.0,26.0,6.0,68,193730.0,1,1,1.0,1,54453.8,51531.0,15654.0,-5998.43994,39671.4,91400.83,62.0,2.0,1049.0,37726.92,180123.0,9.0,50.0,50634.0,118453.73,34394.0,93,83.0,4690.0,1262.12,0,1,1,0,218996.66666666666
4612,19612,62.0,16.8,3,700.0,1,9.0,38698.85,378.0,43711.0,2770.86,35167.0,901.25,5.0,22.0,47.0,1.0,38.0,79,212500.0,1,1,1.0,1,21220.0,195088.0,641.0,-4679.0,53462.78,253661.0,4.0,3.0,43731.0,46469.17,402339.0,2.0,9.0,23873.0,45546.6,23370.5,93,11.0,47534.0,1586.92,0,1,0,0,205192.08333333334
4613,19613,32.0,8.4,5,958.0,1,12.0,14371.88,20105.2,36432.92,5116.0,5992.795,1677.0,24.0,23.0,6.0,42.0,9.0,81,345000.0,1,1,1.0,1,104980.25,64491.0,25639.0,691.0,33178.01,75690.2,29.0,2.0,66528.0,68272.47,80378.5,1.0,171.0,27884.0,45307.68,32102.0,117,57.0,178274.0,10016.12,0,1,0,0,166329.75
